Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
0,0,1,9.657888732,16,0,2,1,1,0,0,1.811622381
1,1,0,10.28161391,10,0,3,1,0,0,0,2.777966932
1,1,4,16.5836356,23,0,3,0,0,0,1,1.223828265
0,1,0,8.875671586,25,0,3,1,0,0,0,1.101939932
0,0,3,11.41706051,7,0,1,0,0,0,0,2.06017205
1,2,1,10.54141877,9,0,3,0,0,0,0,2.524422658
1,0,3,0.764055675,11,0,3,0,0,0,0,1.966514042
0,1,2,12.30429793,9,0,3,0,0,0,0,2.841519002
1,1,3,16.56086572,12,0,2,0,0,0,0,2.200020267
1,0,3,3.150010962,25,1,3,0,0,0,0,0.925269361
1,0,0,11.88663468,17,1,3,0,0,1,0,1.842584135
1,0,0,11.87221089,9,0,3,1,0,0,0,2.669640829
0,2,1,3.283699281,18,0,2,0,0,0,0,1.32766643
1,3,2,2.469271475,19,0,1,0,0,0,1,0.754750671
1,1,3,19.60103886,16,0,2,1,0,0,1,1.845656784
0,0,2,7.874383393,19,0,2,0,0,0,0,1.537989779
0,0,2,4.548434574,15,0,2,1,0,0,0,1.580926627
1,2,1,3.426490889,4,0,2,1,0,0,0,2.883799715
1,2,3,13.35203427,2,0,2,0,0,1,0,3.054990811
1,0,4,12.18890595,29,0,3,0,0,0,0,0.328085704
1,0,1,12.87104246,26,0,1,0,1,0,0,0.611569306
0,2,2,1.76012055,14,0,2,0,0,0,0,1.567412438
0,0,0,17.87069167,25,0,3,0,0,0,0,1.219747245
0,0,2,7.785327936,1,0,2,0,1,0,1,3.021398881
1,0,2,6.267388129,12,1,2,0,0,0,1,2.262147696
1,1,1,9.247228945,21,1,2,0,1,0,0,1.455085453
1,2,2,7.801321315,7,0,2,0,0,1,0,2.448840531
1,3,1,17.27154006,22,0,1,1,0,0,0,1.280041579
0,1,2,18.5852195,26,0,2,0,0,0,0,1.043380128
0,1,2,6.069064329,29,0,4,1,1,1,1,1.03518153
1,0,0,17.27871615,16,0,2,0,0,0,1,1.573051021
0,1,2,15.63046259,3,0,0,1,0,0,0,2.898151346
1,0,2,18.61615345,18,0,3,0,0,0,0,1.820920109
1,1,1,4.915006244,21,0,2,0,0,0,0,0.728794517
0,0,0,11.539183,24,1,1,0,0,0,0,0.902357255
1,0,2,5.490891695,8,1,3,0,0,0,1,2.421061773
1,0,4,16.48188981,22,0,1,0,0,1,0,1.221299421
0,0,1,0.106483811,14,0,4,0,0,0,0,1.996107386
1,0,1,11.29638326,27,0,2,0,1,0,0,0.622706295
1,0,1,6.784068625,8,1,3,0,0,1,0,2.902602513
0,3,2,6.453674142,23,1,2,0,1,0,0,1.348607002
1,0,1,12.89812648,20,1,1,0,0,1,0,1.351141052
0,1,1,17.02968899,8,0,3,0,0,0,0,2.745554083
1,2,2,12.18390783,13,1,4,1,0,1,0,2.993214464
0,3,2,17.06345957,22,0,3,0,0,0,0,1.589269707
0,1,1,5.291942238,20,1,3,1,0,1,0,1.653099762
0,2,2,10.3900371,15,1,4,0,1,0,1,2.136285525
1,0,2,9.010730781,23,0,1,0,0,0,0,0.737048752
0,0,0,0.23289799,22,0,0,0,0,0,0,0.352751959
0,0,0,11.13624286,24,1,0,0,0,0,0,0.690156791
0,1,3,13.23048648,25,0,3,1,0,0,0,0.94304592
0,1,0,11.83828809,16,0,3,0,0,0,0,1.881978741
0,0,2,14.72559798,12,0,3,1,1,0,0,2.474039537
1,0,3,11.42679057,8,0,4,0,0,0,1,2.507742674
1,1,1,1.335005097,14,0,3,0,0,0,0,1.563591912
1,0,1,2.328910482,6,0,2,0,0,0,0,2.455643755
1,1,2,11.92949155,0,0,1,0,0,0,0,2.736604875
1,1,3,5.499583839,0,0,4,0,1,0,0,3.26201999
1,2,3,1.592902581,4,0,1,0,0,1,1,2.283870956
1,2,2,8.592054869,23,0,2,0,0,0,0,1.154410009
0,2,0,11.08645196,8,0,2,1,1,0,0,2.789099828
1,0,2,6.574919767,11,0,1,0,0,0,0,1.538689251
0,2,2,14.40867404,5,0,3,1,0,0,0,3.05607009
0,1,2,12.87541216,27,1,1,0,0,0,0,0.740896702
1,0,0,6.656367222,12,0,4,0,0,0,0,2.49968118
0,0,1,15.09745058,25,1,2,1,0,0,0,0.89524998
0,0,2,12.97390085,27,0,3,1,0,1,0,0.774284814
0,0,2,12.74890757,7,1,3,0,1,0,0,3.014802534
0,1,1,11.06855402,14,0,3,0,0,0,0,1.821442174
1,2,1,0.227793362,5,0,4,0,0,0,0,2.543009095
1,0,3,13.93014367,26,0,1,1,0,0,0,0.64545438
1,0,2,7.520835822,5,0,0,0,0,0,0,2.631367841
1,3,1,18.8521942,3,0,0,1,0,0,0,2.712420466
1,0,1,16.35969542,10,0,3,0,1,0,0,2.672755461
1,0,1,11.75388939,20,0,4,0,0,1,0,1.714811785
1,1,3,5.043639636,29,1,2,1,0,0,0,0.210979179
1,1,2,4.074347866,17,0,3,1,0,0,0,1.859071573
1,0,2,6.807696754,2,0,0,0,1,0,0,2.672866707
1,0,2,9.531358872,2,0,1,1,0,0,0,2.719201157
0,0,1,5.921310201,29,0,3,1,0,0,0,0.736992886
1,1,3,10.29858991,11,1,0,1,0,0,0,2.295213478
0,1,2,3.30740851,26,1,2,1,1,0,0,0.840690941
0,0,1,19.55425626,20,1,3,0,1,0,0,2.131628504
0,1,1,2.158491099,29,1,3,1,1,1,1,0.992296574
0,2,2,18.63888279,20,0,2,1,1,0,0,1.451872243
1,0,3,18.27156023,5,0,3,0,0,1,1,2.860396826
0,0,1,10.50720964,20,0,2,0,0,0,0,1.182565054
1,1,3,14.49820544,27,1,0,0,0,0,0,0.130654238
1,0,2,8.720965959,5,1,3,1,0,0,0,3.362716215
0,0,1,12.60069155,7,0,1,1,0,0,1,2.251847104
1,1,0,6.811518748,14,0,0,0,1,0,0,1.688476384
0,2,1,6.023180396,17,1,2,0,0,0,1,1.815401718
0,2,2,11.56459572,19,0,3,0,0,0,0,1.494869559
1,1,1,9.962593484,28,1,1,0,1,0,0,0
1,2,1,11.59072738,15,0,0,0,0,0,1,1.571786434
0,0,2,5.733211626,5,0,1,0,0,0,1,2.234685549
1,1,2,7.339156636,27,0,2,1,0,0,0,0.508656501
1,0,1,1.677959213,20,0,2,0,0,0,0,0.70167991
1,0,2,1.045527445,16,0,1,1,1,0,0,1.817789572
0,2,2,5.069142593,8,0,3,0,0,0,0,2.337558462
0,1,2,1.484937187,18,1,3,1,1,0,0,1.763324116
1,0,3,2.075494173,17,0,3,0,0,0,0,1.580149839
1,3,1,16.25856811,24,1,2,1,0,0,0,1.513660413
1,0,3,0.77747394,22,0,2,0,0,1,0,0.546839868
1,0,2,13.17885588,4,1,2,0,0,0,0,3.112170722
1,0,2,5.451154976,27,0,2,0,0,0,0,0.30759406
0,2,2,17.43091361,5,0,0,0,0,0,0,2.22851143
1,2,2,9.699845692,11,0,3,1,0,0,1,2.506415414
0,0,1,6.111529187,10,0,2,0,0,0,0,1.977538044
1,1,2,10.35277871,15,1,1,1,0,0,0,2.340811013
0,0,2,7.639160381,19,0,1,0,0,0,1,1.26112824
1,2,2,11.28602129,16,0,1,1,0,1,0,1.783001896
0,0,1,2.290657367,19,1,4,0,0,0,0,1.501240092
1,0,3,19.93981006,8,0,1,0,1,0,1,2.239253985
0,3,2,8.511117554,0,1,3,0,1,0,0,3.823801328
0,0,0,6.964612794,25,0,2,1,1,0,1,0.895261805
0,0,2,14.20419697,2,1,3,0,1,0,0,3.532640383
0,1,2,7.27798813,20,0,2,0,0,0,0,1.022641734
0,3,2,16.6654861,22,1,4,0,0,0,0,1.960538709
0,0,2,9.085414487,8,0,1,0,1,1,0,2.745491801
1,0,3,14.39116827,21,0,2,0,0,1,1,1.554112899
0,0,1,2.149064329,18,0,1,0,0,0,0,0.706825346
1,1,2,16.92238371,12,0,2,1,1,0,0,2.823600085
1,0,3,14.71435974,22,0,2,1,0,1,0,1.293408827
1,1,3,4.234335569,13,0,3,1,0,0,0,2.126276926
1,3,2,2.905720195,19,0,2,0,0,0,0,1.112671201
1,0,3,6.325846975,18,1,0,0,0,1,0,1.261587709
0,0,0,19.52141172,29,0,3,1,1,0,0,1.078485135
0,0,3,5.136631491,22,1,2,0,0,0,1,0.675458391
0,0,1,9.122544179,26,0,1,0,1,1,0,0.68547287
1,2,1,0.600404514,26,0,4,1,1,1,0,1.020926365
0,0,1,7.944550591,6,1,4,0,0,0,0,3.427620858
0,0,2,11.42640031,3,1,3,0,0,0,0,3.248572792
0,1,1,19.06249225,11,0,3,0,0,0,0,2.278951505
0,0,1,10.3347209,22,0,0,0,1,0,0,0.833079022
0,1,1,16.38214652,26,0,4,0,0,0,0,0.857092794
1,0,1,10.94255285,13,0,2,0,1,0,0,1.744497663
0,2,2,0.815700269,1,0,1,0,0,1,1,2.806877505
1,3,2,6.300165504,0,0,3,1,0,1,0,3.490543307
1,1,1,11.51099016,27,0,1,0,1,0,0,0.693964852
1,3,2,19.01187932,17,0,2,1,0,0,0,2.161558737
1,0,3,17.1826072,19,1,1,0,0,0,0,1.893344472
1,0,2,4.567112284,7,1,2,1,0,1,0,2.882958071
0,1,1,4.4021966,2,0,2,1,1,0,1,3.270373861
0,1,2,4.023459342,25,0,2,1,1,1,0,1.0270156
0,0,1,18.44997793,5,0,0,1,1,0,1,2.489668902
1,0,1,17.05332306,21,1,2,0,0,0,0,1.708798771
0,0,1,15.49766865,12,0,2,0,0,1,0,2.324093257
0,0,3,7.854702284,8,0,1,0,0,0,0,2.197491146
1,0,1,10.08761409,8,0,4,0,0,0,1,2.5001133
1,2,0,9.286634896,19,0,2,0,0,0,0,1.050005852
1,0,1,5.067962151,8,0,3,0,0,1,1,2.438440919
1,0,3,10.10056092,14,1,1,0,0,0,0,1.914601844
0,1,2,0.609930957,12,0,2,1,1,0,0,1.62783713
1,1,1,2.63620747,21,0,1,1,1,0,0,1.069524152
1,2,2,17.73179192,15,0,2,0,1,0,0,2.369652313
0,1,2,15.03359534,1,0,1,0,0,0,0,2.974740695
0,0,2,8.457368181,25,0,2,1,0,0,0,0.357808892
1,2,1,10.34300725,13,0,2,0,0,1,1,1.92255149
0,1,3,7.399977719,26,0,1,0,0,0,0,0.330966908
1,0,1,14.81559734,5,1,3,0,0,0,1,3.219685483
1,1,2,15.68374358,1,1,4,0,1,0,0,3.951459951
0,3,0,15.2657038,7,0,1,0,0,0,0,2.795210553
0,0,1,14.4522345,3,1,3,1,0,0,0,3.561743268
1,0,1,4.090086774,20,1,3,0,0,0,0,1.361088227
1,0,2,6.759399585,23,0,2,0,0,1,0,0.738958982
1,0,0,9.3969087,13,0,3,1,0,0,1,2.320772544
0,0,2,6.615859829,10,0,4,1,0,0,0,2.837891418
1,1,1,15.098804,23,0,2,0,0,0,1,0.827339491
1,0,2,6.587070485,27,1,3,1,0,0,1,0.875883705
1,3,3,2.764641736,13,0,3,1,0,0,0,1.467968316
1,2,2,7.980809041,11,0,2,1,0,1,0,2.122102757
1,1,2,19.59828866,15,0,2,1,0,0,0,2.481813409
0,2,2,4.517628259,5,0,4,1,0,0,0,2.876083673
1,0,1,12.24317318,19,0,3,0,1,0,0,1.662692199
1,0,3,8.659460997,0,0,1,1,0,0,0,2.964058726
1,1,1,1.420491353,11,0,1,1,0,1,0,2.032178463
1,2,2,9.75753212,6,1,4,0,1,0,0,3.207819245
0,2,2,14.04328657,7,1,0,0,0,0,0,2.553484846
0,0,1,10.26439952,8,1,3,1,1,0,0,3.128858646
0,3,1,17.44212127,1,1,1,1,1,0,0,4
1,0,2,5.778740333,16,1,0,0,0,0,1,1.357062701
1,2,3,1.724983426,19,0,0,0,1,0,0,0.684887998
0,3,3,18.73131223,12,0,2,1,0,0,0,2.234696287
0,0,2,7.563926991,4,0,0,0,0,0,1,1.953200561
0,2,2,11.52811103,9,0,2,0,1,0,0,2.470924003
1,0,3,15.84006252,11,0,3,0,1,0,0,2.512488759
1,0,0,6.486273278,16,1,2,0,0,1,0,2.097251578
0,1,1,14.32329076,20,0,3,1,0,0,1,1.345131463
0,1,2,2.708376996,5,0,2,0,0,0,1,2.241727972
0,3,3,5.825874944,2,0,2,0,0,0,0,2.637348955
1,1,3,2.894212723,27,0,2,0,0,1,0,0.286110039
1,0,2,16.22461117,14,1,2,0,1,0,0,2.084547707
1,2,0,4.452984705,6,0,4,1,0,0,0,2.777885894
0,3,2,14.34807111,29,0,3,0,0,0,0,0.484183196
0,0,1,18.86596794,5,0,2,0,0,0,0,2.875735286
1,3,1,10.55544418,3,1,3,0,0,0,0,3.471337214
0,0,2,10.80058385,18,0,2,0,0,0,0,1.318074459
1,2,0,9.220671362,4,0,1,1,0,0,0,2.715908932
0,0,3,6.517802868,2,1,2,0,1,0,0,3.474561845
0,0,2,9.513100618,25,0,3,1,0,0,0,0.934942991
0,0,2,12.05615065,24,0,2,0,0,0,1,0.51852243
0,1,0,19.71983144,8,0,3,0,1,0,0,2.726094629
1,0,1,18.75529119,5,1,2,1,0,0,0,3.09906465
0,0,0,17.24305917,12,0,2,1,0,0,0,2.073545292
1,1,4,17.78261071,26,0,4,1,1,1,0,1.983133992
1,3,3,9.356983666,21,0,2,0,0,0,0,0.766273679
1,0,2,13.14888654,27,0,3,0,0,0,0,0.636132934
0,0,1,17.90133446,29,0,3,1,1,1,0,1.148033413
1,0,3,7.8590153,19,0,4,0,1,1,0,1.75040468
1,0,1,19.23524957,3,0,0,1,0,0,0,2.821108107
1,2,1,8.315721241,1,0,1,1,0,1,1,3.240512074
0,2,2,12.02165331,25,0,3,1,0,0,0,0.705861631
0,1,3,14.19609427,3,0,2,1,0,0,0,2.912722178
1,0,0,19.01184026,7,0,2,0,0,0,0,2.894723042
0,2,1,4.892325481,12,0,1,1,1,0,0,1.777279849
1,1,3,14.92261956,9,0,1,0,0,0,1,2.457187515
1,2,1,10.41631172,17,1,2,0,0,0,0,1.939076537
0,1,1,5.371142812,8,0,1,0,0,0,0,2.291686152
1,2,2,15.5321368,29,0,1,0,1,0,0,0.584740729
0,1,3,11.0444456,0,0,0,1,0,1,1,2.90546616
0,0,2,13.21947641,12,0,1,1,0,0,0,1.738942134
1,3,4,6.458021372,17,1,3,0,1,0,0,1.669807052
0,1,2,9.625479037,14,0,3,0,0,0,0,1.648288922
0,1,0,12.34708502,1,0,0,1,0,0,1,2.71039131
1,0,4,8.098216285,10,0,1,1,0,0,0,1.956169126
1,1,2,3.967450797,28,0,2,1,1,0,0,0.672936198
0,1,1,19.23280985,13,0,2,1,1,0,0,2.607172929
0,0,2,10.2293508,21,0,3,1,0,1,0,1.5660205
1,0,1,14.67840741,14,1,3,0,0,0,0,2.197394592
0,1,0,8.220943871,13,1,3,1,0,0,0,2.332971817
0,2,0,7.102635281,15,0,2,1,0,0,0,1.773293697
0,1,2,8.143285969,22,0,2,1,1,0,1,1.149649627
0,0,3,8.183932876,28,1,3,0,0,0,0,0.840985451
0,1,2,10.88360232,14,0,0,1,1,0,0,1.563574034
0,0,4,10.8693974,18,0,0,0,0,0,0,0.870713478
0,0,1,9.943076318,26,1,0,0,1,1,0,0.613165988
1,0,1,2.695715698,8,0,2,1,1,0,0,2.572391709
1,0,1,9.92150957,4,0,1,0,0,0,0,2.307596623
1,0,1,3.382078008,4,0,1,0,0,1,0,2.318046521
1,0,1,2.522715726,10,0,3,1,0,0,0,2.310557286
1,0,2,18.65291435,27,1,4,1,1,1,1,1.585820037
0,0,3,12.09900026,19,0,1,1,0,1,0,1.63061374
0,1,4,13.18980116,24,1,2,0,1,1,0,1.5586322
0,0,1,8.035873407,23,0,1,1,0,0,0,0.683505301
0,0,3,18.17961784,27,0,4,0,0,0,0,0.970912379
1,2,1,12.75860979,3,0,1,1,0,0,1,3.344626675
0,0,1,15.38339739,19,0,3,0,1,0,0,1.885916652
0,1,3,7.371249381,17,0,1,1,0,0,0,1.469964557
1,0,2,19.20023762,24,0,3,0,0,0,0,1.436375445
0,0,1,16.4092258,2,1,1,1,1,0,0,3.399542858
0,1,2,17.07896926,3,1,1,0,1,0,0,3.563535791
1,1,1,3.443885349,13,0,1,1,1,1,0,2.07443875
0,2,2,5.419264157,6,0,1,0,0,0,0,2.504005287
0,1,2,5.712531994,25,1,3,1,0,0,0,0.966948807
0,3,4,5.418184465,7,0,3,0,0,0,0,2.691044205
0,0,0,17.10816324,23,0,2,0,1,0,0,0.864785084
0,0,1,0.637695904,15,1,4,1,0,0,0,1.993952453
1,0,2,1.52199978,19,0,2,1,0,0,0,1.20017972
1,0,2,5.478297413,14,0,4,0,1,0,0,2.195712898
1,1,1,3.997459493,6,0,1,0,0,1,0,1.901266524
1,1,2,4.637192278,25,0,4,1,0,1,0,0.839976524
1,0,3,15.95886379,16,0,0,1,0,0,1,1.362043769
1,3,3,11.26253188,21,0,2,0,0,0,0,0.850743865
0,2,3,0.115413226,21,1,2,1,0,0,0,1.003365306
1,0,3,8.586455314,21,0,2,1,1,0,0,1.390539698
1,0,2,8.157698537,11,0,2,0,1,0,1,2.439981326
0,0,3,2.278905389,17,0,2,0,0,1,0,1.243311716
0,0,1,13.52283577,23,1,4,1,0,0,0,1.964846656
1,0,1,14.04194377,13,1,4,1,0,0,0,2.688229331
0,1,1,14.41786438,14,1,4,1,1,0,0,2.739701667
1,0,2,14.56941891,14,0,4,0,0,1,0,2.496121936
0,0,1,0.001056539,4,1,3,0,1,0,0,2.968807133
1,3,4,19.07841608,15,0,4,0,1,0,0,2.215944169
0,1,1,16.28417534,4,0,3,1,0,0,0,3.503743265
0,3,0,18.07963393,1,0,2,0,0,1,0,3.384729472
1,0,2,0.312865906,19,0,3,0,0,0,0,1.41760401
1,0,0,18.67717592,27,1,4,0,0,0,0,1.139337063
1,1,1,16.19577057,24,0,3,0,0,0,0,0.769589864
1,0,1,16.74438286,8,0,2,0,0,0,0,2.348443454
1,0,2,1.865747694,21,0,0,0,0,0,1,0.32183143
0,1,2,14.77556058,26,0,3,1,0,1,0,1.124137186
1,1,2,19.19833379,8,0,4,0,0,0,0,2.717096954
1,0,2,13.57094683,3,0,2,0,0,0,0,2.65654078
0,0,2,11.41122809,14,0,1,0,0,0,0,1.527748066
0,0,1,18.91259355,10,0,2,0,1,1,0,2.735672949
1,0,1,8.858742435,0,1,2,0,1,1,0,3.748102281
0,0,2,11.98587133,17,1,2,0,0,0,0,1.706212489
0,0,0,9.52676587,28,1,3,0,0,0,0,0.959041523
1,0,0,18.65692443,0,1,4,1,0,0,1,4
0,3,2,1.521694535,7,0,3,0,0,0,0,1.858924856
0,1,2,10.02239402,24,1,2,0,0,0,0,1.000775557
1,2,1,13.73904883,15,0,4,1,1,0,0,2.413651873
1,0,1,15.83813077,25,1,2,0,0,0,0,1.172191633
0,0,3,11.66037295,27,0,1,1,0,0,0,0.2759351
0,0,3,18.17835488,21,1,2,0,1,0,0,1.90764038
1,0,2,18.83982894,17,0,3,0,0,1,0,2.018579782
0,0,2,1.286384464,21,0,3,0,0,0,0,0.91571218
0,2,2,8.047410791,8,0,4,1,1,0,0,3.12911664
0,1,4,0.469180434,11,0,2,0,0,0,0,1.945989188
1,1,4,6.588333147,18,1,1,0,0,0,0,1.510058697
0,0,1,10.73736436,24,0,0,0,1,0,0,0.153031812
0,3,3,18.21589861,17,0,3,0,1,0,0,1.711984677
1,0,1,16.93108645,26,1,3,1,1,0,0,1.419977099
0,0,1,2.549994533,4,0,2,0,1,0,0,2.438731253
0,0,2,1.860607495,26,0,2,1,0,0,0,0.316755974
1,2,2,11.78534678,1,0,4,0,1,0,0,3.543315915
1,3,3,10.64235945,6,0,4,1,1,0,0,3.125269662
1,0,0,5.327552829,26,1,1,0,1,0,0,0.655011588
1,2,2,17.98906169,9,1,3,1,1,0,0,3.511613863
0,2,3,18.54732819,14,1,3,0,0,1,0,2.862562819
0,0,3,8.052228767,24,0,1,1,1,1,0,1.116228461
1,0,1,17.80605114,6,0,2,1,0,0,0,3.201181955
1,0,1,7.678977885,27,0,1,0,0,0,0,0.100592148
0,3,2,14.73633664,4,1,1,1,0,0,0,3.017133682
1,0,1,9.518844351,14,0,3,1,1,0,0,2.220548509
0,2,4,2.45166313,19,0,2,1,0,0,1,1.111068462
1,0,3,18.55868402,27,0,2,0,1,0,0,0.991892391
0,2,1,9.081931868,19,0,2,0,0,0,0,1.175347658
1,0,1,14.68974081,14,1,0,1,0,0,0,2.292539642
1,1,0,7.343476289,9,0,3,0,0,0,1,2.294221357
0,2,3,0.377617572,23,0,2,0,0,0,1,0.369920627
1,2,1,2.010607174,25,0,2,1,1,0,0,0.665741207
0,2,2,9.92438959,28,1,4,0,0,0,0,0.728918814
0,0,2,13.79928714,25,0,2,0,0,1,0,1.010198034
0,1,2,6.694706532,13,0,3,0,0,0,0,1.829810546
0,0,0,13.90976918,25,0,2,1,0,0,0,0.94094722
0,0,1,13.97271179,25,0,3,1,0,0,0,1.152866691
1,1,3,14.07871815,9,1,3,1,0,0,0,3.030196983
1,0,3,9.85043708,16,0,1,1,0,0,0,1.757091954
0,1,2,18.297723,20,1,3,0,0,1,0,1.966123443
1,3,0,9.78393036,13,0,0,0,0,0,1,1.301643736
0,0,1,9.00530387,1,1,4,0,1,1,0,3.772896608
1,1,2,3.98761638,15,1,2,0,1,1,0,1.922165909
1,0,1,6.153101747,12,0,3,0,0,0,0,1.789036776
1,0,3,0.84668985,26,0,2,1,0,0,1,0.632988118
1,0,2,12.67070587,8,0,3,1,0,1,0,2.850435292
0,3,0,4.970714879,6,0,4,0,0,0,0,2.684821287
0,2,3,6.08310509,15,0,3,1,0,0,0,1.89934025
1,3,4,15.41629043,9,0,1,1,0,0,0,2.454306702
1,3,0,6.544423663,23,1,2,1,0,0,0,1.208332283
0,0,2,4.84391784,21,0,2,0,1,0,0,1.526916046
1,0,1,3.381154983,8,1,2,0,1,0,0,2.686716754
0,1,1,15.49716804,21,0,2,0,0,1,0,1.130785359
0,0,1,2.59412516,22,0,2,0,0,0,0,0.741103055
0,0,2,9.075075205,6,1,2,0,0,1,0,2.893400295
1,0,4,10.13860232,15,0,1,1,0,0,0,1.376380688
0,1,2,13.74779825,8,0,2,0,0,0,0,1.935602561
1,1,0,12.66566965,26,1,1,0,1,1,0,1.058311352
0,0,2,16.21441346,23,1,1,0,1,0,0,1.230428756
1,0,1,0.895028679,28,0,3,1,0,0,0,0.14706887
1,1,3,5.928814496,16,0,0,0,1,0,1,1.169690514
1,1,2,5.602682376,19,0,2,0,0,0,0,1.016215042
0,0,1,2.920338112,6,0,2,1,0,1,0,2.521027735
0,2,1,5.783565077,10,0,2,0,0,0,0,2.027841922
1,0,2,6.195306283,7,0,3,1,0,0,0,2.670947554
1,0,1,10.43768924,6,0,2,0,1,0,0,2.872879366
1,2,2,13.27408958,27,1,1,0,1,0,0,1.029648645
0,1,1,7.622010272,18,1,3,0,0,0,0,1.757497313
0,0,1,14.38940463,19,0,4,1,1,0,0,1.895283343
0,1,2,6.723306772,11,0,0,1,1,0,1,2.035367286
0,1,3,5.805673546,6,0,2,0,0,0,0,2.053147894
1,2,3,10.82376112,7,0,2,0,0,0,0,2.329719254
1,2,1,0.474327206,6,0,1,0,1,0,0,1.756211553
0,1,1,1.595782473,5,0,2,1,1,1,0,2.827342954
0,0,1,8.359390872,24,0,3,0,0,0,0,0.693712512
1,0,2,18.85825423,8,1,1,0,0,1,0,2.953961922
0,0,2,14.4302356,26,1,4,0,0,0,0,0.989468441
0,0,3,1.76253139,12,1,2,0,1,0,0,2.137068106
0,1,3,16.92636026,6,0,2,1,1,0,0,3.032105333
0,1,1,14.64601541,7,0,3,1,0,0,0,2.804363175
0,0,2,12.21893051,21,0,0,0,0,0,0,0.612802502
0,0,3,16.40585921,16,1,2,0,1,0,0,2.20223294
1,0,3,8.082196955,16,0,2,0,0,0,0,1.410262038
0,0,0,4.430021017,15,0,2,0,1,0,0,1.441409543
0,2,1,10.24046778,21,0,2,1,0,0,1,1.233587021
1,0,2,10.97683511,1,0,0,0,0,0,0,2.790575147
1,1,1,10.76652744,29,0,1,0,0,0,0,0.378543635
1,3,1,11.30147583,7,0,1,0,0,0,1,2.172812322
0,0,0,18.97409836,16,0,4,1,1,0,0,2.391687683
1,0,2,18.04491246,12,0,0,0,1,0,0,1.783107467
0,0,1,17.51434073,17,0,1,1,1,0,0,1.785926986
0,1,0,16.02833622,23,0,4,1,0,0,0,1.268772123
0,1,1,18.86856215,27,1,3,1,0,0,0,1.486865652
1,0,3,1.969892834,21,0,2,1,0,0,0,1.061935997
1,1,3,5.302465229,27,0,0,0,1,0,0,0
1,2,2,9.901118913,9,0,3,0,0,0,0,2.15161798
1,0,2,16.93068986,1,1,1,1,1,0,0,3.597489094
1,0,4,10.10331423,1,0,3,1,1,0,0,3.812757188
0,2,1,14.96069479,26,0,4,1,0,1,1,1.176781506
0,1,1,2.779198105,13,0,2,1,1,0,1,1.948327516
0,2,1,5.04827626,15,0,1,0,1,0,0,1.808097198
0,1,1,14.6355219,6,0,3,0,1,1,0,3.22214009
1,2,1,3.294680178,20,0,2,1,0,0,0,0.809260143
1,0,3,7.027118693,20,1,2,1,1,0,0,1.29459288
0,2,2,5.297325156,23,1,2,0,0,1,0,1.077747684
1,3,2,6.997233884,11,1,3,0,0,1,0,2.920181898
1,1,3,14.16648098,27,0,2,0,0,0,0,0.796142916
0,0,0,7.356943623,22,1,4,0,0,0,0,1.446052352
0,0,1,11.10526645,27,0,3,0,1,0,0,0.940184257
1,0,2,1.998637541,13,0,1,1,0,0,0,1.782060667
1,0,2,16.10035386,24,1,3,0,0,1,0,1.10589987
0,0,0,7.397772513,3,0,1,1,0,0,0,2.813470345
0,1,2,12.97068318,25,0,3,1,1,1,0,1.651786672
0,1,2,14.50779203,3,0,1,1,1,0,0,3.603507572
1,0,2,4.193218442,17,0,2,1,0,0,0,1.526960289
0,1,2,17.6934997,2,1,3,0,1,0,1,3.459044734
0,0,1,12.32448503,0,0,1,1,0,0,0,3.333970002
1,0,0,8.574502835,16,0,3,0,0,0,0,1.718181723
1,0,2,3.646703672,6,0,3,1,1,1,0,3.183232489
1,1,1,18.84601876,29,1,2,0,1,0,0,0.996647663
1,0,3,15.10136408,15,0,2,1,1,0,1,2.525086322
1,0,2,4.160491255,29,0,4,0,0,1,0,0.512852046
0,0,1,6.754215494,4,1,1,0,0,1,1,2.864498067
0,2,2,16.19348516,18,0,3,0,0,1,0,1.733364047
1,0,2,13.91355326,6,0,3,1,0,0,0,2.986891621
1,1,1,15.31568585,13,1,4,0,0,0,0,2.565368053
1,1,3,8.824022044,1,0,3,0,0,0,1,3.139189305
1,2,3,14.32952525,2,1,2,1,0,0,1,3.636416568
1,3,2,7.729874457,16,0,4,0,0,1,0,1.467442367
0,0,0,4.225258339,15,1,3,0,0,0,0,1.799531149
0,0,2,12.6535407,7,1,3,0,1,0,0,3.183126117
0,2,2,19.52027851,17,0,0,0,0,0,0,1.441964197
0,0,1,6.212019428,14,0,2,1,1,1,0,1.881588987
1,1,1,9.219391844,6,1,3,0,0,1,0,3.132629297
0,1,3,13.48002742,26,0,2,1,0,0,0,0.814285349
1,1,0,10.83012564,8,0,2,0,0,0,0,2.477790374
1,3,2,16.86855591,5,0,1,1,0,0,0,2.971332016
1,3,2,15.23485413,17,1,2,1,0,0,0,2.071972431
0,2,2,1.165944077,17,1,1,1,1,0,1,1.635686733
1,0,0,19.96842468,24,0,1,0,0,0,0,0.906276516
0,2,3,15.04804907,25,0,2,0,0,0,0,0.809067853
0,0,1,17.27806633,23,1,3,0,0,0,0,1.683832026
1,0,2,13.02395424,13,1,2,1,1,0,0,3.138784394
1,2,2,17.12570256,13,0,1,0,0,1,0,1.79895034
